reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e84f2333-0135-42b4-8a65-384ee9bd58f2,Heidi,https://play-lh.googleusercontent.com/a/ACg8ocKP1Jig5PfnggENlwvKJdHM6KPhcM1jDvJVf9LiDosn=mo,"Dont waste your money. I put myself out there thinking i could meet people at my own pace. Then paid a ridiculous amount for a 6 month subscription. The same profiles appear and whether you swipe left or right the same profiles appear. You can't see who likes you, so you can't interact. You do however keep getting prompts to upgrade and pay more. They definitely dont have your best interests at heart, purely a money making scheme. Fix your sight Tinder! It's a waste of time and money.",1,2,15.3.0,2024-03-13 16:17:33,"At its core, Tinder is free. You can create a profile, match, chat and meet! Subscriptions and other in-app purchases give you access to Premium features, but you can enjoy Tinder without making a purchase.",2024-03-13 18:26:57,15.3.0
0e040a27-e538-4e71-8a77-61a33e5335a4,Promice Khoza,https://play-lh.googleusercontent.com/a-/ALV-UjXvU_UJErRxniCt0xWfHOq4e-iQNmEla5OAJqTJNKug,Bad even though a person qualify it's bad just a waste of time nd data,1,0,15.3.0,2024-03-13 16:03:25,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-13 18:27:02,15.3.0
e8a31331-d361-40db-99f1-012a06968575,Andre van Heerden,https://play-lh.googleusercontent.com/a-/ALV-UjV6tB_HAq1JEet967iqDJhGtw6yYla8nNKVGVcXm_rnLsI,"Haven't accessed my account in months. Updated everything yesterday and this morning with new facepics. Then I was asked to update the app. Since then I can't access the app, asking me to verify that I'm a human 4 times and then suddenly BOOM I'm under review. What now? I see on Google that it could take from a few minutes to weeks. Really?!",2,0,15.3.0,2024-03-13 15:53:42,"Members have to be at least 18 years old to use Tinder. If you’re experiencing issues while trying to verify your age, please reach out to us at gotinder.com/help so we can help troubleshoot.",2024-03-13 16:05:23,15.3.0
4ce4ed58-2bb7-4a9c-af68-26c4f4599d4d,Kwenzakuhle Goodman,https://play-lh.googleusercontent.com/a/ACg8ocJRUabQUPzjAQB7JZ3FfEhRZpwtkBIiSAl0bk81cbnK=mo,It good,5,0,15.3.0,2024-03-13 15:44:54,,,15.3.0
9dd260c9-1863-44de-970c-02800e6b4f53,PRITAM DEY,https://play-lh.googleusercontent.com/a-/ALV-UjVJu_ET58T8xL3obtd2G65lFlEiEwR6xDK7A7U2nUok4Eu6,Subscription costs are too much for India,1,0,15.3.0,2024-03-13 15:38:14,"Sorry to hear you feel this way. Here to remind you that you can use Tinder for free, although we also offer paid Premium features for people who want to elevate their Tinder experience. Pricing for Tinder products, as well as the offerings available, may vary based on your location, date, and time of purchase.",2024-03-13 18:26:52,15.3.0
71b8c9e8-bd57-4b55-9b86-31a481c81911,Tushar Borkar,https://play-lh.googleusercontent.com/a-/ALV-UjWPekC6aYbKVVlXKHNekjjJlQQ-gmeTkC2hTZWxJL4css-H,I'm new user,5,0,15.3.0,2024-03-13 15:37:40,,,15.3.0
0a3d5085-1f50-46ab-9b50-538165497f0e,delta swift,https://play-lh.googleusercontent.com/a-/ALV-UjU-9zcgKfnflKxV5h2T7oAWG_azNpX5ymjaex0xKheLqrw,it's my life I did it my way,5,0,15.3.0,2024-03-13 15:35:57,"Thank you for your positive feedback! We're thrilled to hear that you're enjoying your experience with Tinder. If you have any questions or need assistance, please don't hesitate to reach out to us.",2024-03-13 18:26:33,15.3.0
530fe7c0-1940-48d0-b636-c65d5a633114,Mustafa Berkay Mutlu,https://play-lh.googleusercontent.com/a-/ALV-UjX4t6hXPSvRPUuytkdUITc_KsoJvrtncN0-PDEXpSwcF2wn,Provides no value whatsoever.,1,1,15.3.0,2024-03-13 15:14:29,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-13 18:26:59,15.3.0
f3f00e81-81f8-4032-92f6-bc5b69285269,Joseph Kitipai Mpaapa,https://play-lh.googleusercontent.com/a-/ALV-UjV5IayqI75J81hKX460IbcJ1En2VcWtrZQnb83jb63kGos,great,5,0,,2024-03-13 15:05:08,,,
e5c93a22-5d62-4ded-82a3-809ad4719d32,Hercules Johnson,https://play-lh.googleusercontent.com/a-/ALV-UjX4X_-1r1MCZ3e_akX2EjvJy0iBhbfOKC9xmaYeJFCi1Q,great,5,0,15.3.0,2024-03-13 14:50:29,,,15.3.0
35c32b47-4540-4764-9d2f-a8f955b6068a,Ming Keat Sng,https://play-lh.googleusercontent.com/a-/ALV-UjW1MlRLCqVBcfzEvPYBv3Bh-aGqWEjOrBlkoQ01ZSYA0g,"[Update] There is an Appeal Centre, but I cannot even access it. Seriously, what's going on? I don't even know what I did wrong and my account just got banned. And there isn't a channel to appeal.",1,1,12.13.0,2024-03-13 14:49:14,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-13 16:05:10,12.13.0
4bdb4d54-773b-46b8-8495-135e0db99ae3,TeleTubbie,https://play-lh.googleusercontent.com/a-/ALV-UjXctIxXQDc8PpuLMHHtROJn52jYIwItr0F36vR6Kt7JLg,"Terrible app with predatory monetisation. I doubt there's any real profiles left tbh. You get a like, you match, you send a message, you get no reply or get unmatched instantly. I even made the mistake to purchase tinder platinum once. Just don't. The app is full of fake verified profiles and its sole goal is to keep you on paying, not to find you your significant other.",1,0,15.3.0,2024-03-13 14:07:52,"Thanks for sharing your feedback. We want everyone to be their genuine self on Tinder, so it’s an enjoyable experience for all. You can report any suspicious profile by going to their profile and scrolling down to ‘Report’.",2024-03-13 14:55:57,15.3.0
0caf9664-418b-4eb8-95fb-a59f16281579,Marche Sicuya,https://play-lh.googleusercontent.com/a-/ALV-UjXdpCx4pNEw8Vbr0rRR0UqI5bDZGJYYDoeaXtfaOoVMFw,it's good and nice,5,0,15.3.0,2024-03-13 13:53:19,"Thank you for your fantastic review! We're thrilled to hear that Tinder is meeting your expectations and providing you with an excellent experience. If you have any suggestions for improvement, we'd love to hear them. Keep enjoying the app!",2024-03-13 16:05:00,15.3.0
0e0326ae-4e02-4a97-acf3-045b92084186,Rahoub Meriai,https://play-lh.googleusercontent.com/a/ACg8ocJWbxhXGV3TlRsHg4crJkpzVBH1qHMCGCJyEEgk97kk=mo,Bad,1,0,,2024-03-13 13:36:07,,,
e995509f-d604-4886-93e6-0d9d792df244,mercy nyakio,https://play-lh.googleusercontent.com/a/ACg8ocKGZYGpgZlJb8yC924peit0NaUN1ChK17sphxokC4cg=mo,Bad,1,0,15.3.0,2024-03-13 13:26:30,,,15.3.0
07b290c6-d8e3-467c-9bbe-ba11c505a118,Arshia Roy,https://play-lh.googleusercontent.com/a-/ALV-UjUcn7eKgBTPqcA9gzeuVanHlk6ZvLLLy8xS4p6RmZcvLGQ,"I didn't do anything violation, still tinder banned me !!! How the hell am going to solve this problem? Anyone?",2,0,15.3.0,2024-03-13 13:20:38,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-03-13 16:05:12,15.3.0
a9c46dc4-6155-4664-b4d6-2e40482885ea,Fiel Tejero,https://play-lh.googleusercontent.com/a-/ALV-UjWpAeK85TCcabc3r0erZq7fkU5aWgNPQ-GPSm704VRLgw,ni really,5,0,15.3.0,2024-03-13 13:18:55,,,15.3.0
